Employee_ID,Department,Job_Role,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Predicted_Income,Pay_Gap,Pay_Gap_Percent,Pay_Equity_Flag,Attrition_Risk_Probability,Attrition_Risk_Level,High_Performer,Predicted_High_Performer,Cluster,Employee_Segment
883,Marketing,Marketing Analyst,Master,42,1.0,5364.2,48.0,2023-01-26,No,5039.0,325.2,6.5,Within Expected Range,0.6493,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
801,HR,Recruiter,PhD,33,7.0,5729.8,92.0,2017-10-02,Yes,7456.95,-1727.15,-23.2,Below Expected,0.4502,Medium,1,Yes,1,"Established, Higher-Income Employees"
79,Sales,Sales Executive,Bachelor,29,1.0,4687.27,87.0,2023-05-05,No,4196.73,490.54,11.7,Within Expected Range,0.566,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
574,Finance,Financial Analyst,Bachelor,50,1.0,5022.1,81.0,2023-11-15,Yes,4094.34,927.76,22.7,Within Expected Range,0.5699,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
638,Finance,Finance Manager,Bachelor,38,6.0,3897.26,75.0,2018-03-17,Yes,5306.42,-1409.16,-26.6,Within Expected Range,0.4721,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
608,Engineering,Senior Engineer,PhD,41,7.0,8448.42,53.0,2017-09-18,No,7371.64,1076.78,14.6,Within Expected Range,0.5487,Medium,0,No,1,"Established, Higher-Income Employees"
843,Finance,Accountant,PhD,28,1.0,4595.87,78.0,2023-09-04,Yes,5734.21,-1138.34,-19.9,Within Expected Range,0.7041,High,0,No,0,"Short-Tenure, Lower-Income Employees"
69,HR,HR Manager,Master,26,11.0,4917.25,75.0,2013-09-01,No,7486.22,-2568.97,-34.3,Below Expected,0.3586,Medium,0,No,1,"Established, Higher-Income Employees"
881,Engineering,Software Engineer,PhD,39,0.0,5867.38,72.0,2024-11-17,No,5711.97,155.41,2.7,Within Expected Range,0.5844,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
980,Marketing,Marketing Manager,Bachelor,43,0.0,2830.64,63.0,2024-11-03,No,3931.39,-1100.75,-28.0,Within Expected Range,0.7202,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
417,Sales,Sales Executive,PhD,30,0.0,5888.64,78.0,2024-07-26,Yes,5667.94,220.7,3.9,Within Expected Range,0.6746,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
790,HR,HR Specialist,PhD,42,2.6,7120.59,62.0,2017-07-14,No,6263.16,857.43,13.7,Within Expected Range,0.4027,Medium,0,Yes,1,"Established, Higher-Income Employees"
562,Finance,Finance Manager,Bachelor,40,0.0,3771.24,62.0,2024-12-03,Yes,3811.29,-40.05,-1.1,Within Expected Range,0.6113,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
68,Engineering,Software Engineer,Bachelor,26,5.0,5070.65,70.0,2019-10-11,No,5227.22,-156.57,-3.0,Within Expected Range,0.3205,Low,0,No,0,"Short-Tenure, Lower-Income Employees"
537,Sales,Account Rep,Bachelor,39,0.0,4329.1,62.0,2024-02-06,No,3805.51,523.59,13.8,Within Expected Range,0.4518,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
78,Marketing,Marketing Analyst,High School,38,1.0,3362.59,63.0,2023-05-19,No,3316.44,46.15,1.4,Within Expected Range,0.567,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
106,HR,Recruiter,Master,34,0.0,5110.2,74.0,2024-04-06,No,4851.15,259.05,5.3,Within Expected Range,0.5629,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
829,Engineering,QA Engineer,Bachelor,35,3.0,5570.36,64.0,2021-10-15,No,4665.35,905.01,19.4,Within Expected Range,0.3628,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
639,Finance,Financial Analyst,Bachelor,33,2.0,3535.12,76.0,2022-08-23,No,4329.17,-794.05,-18.3,Within Expected Range,0.5199,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
560,Finance,Accountant,Master,43,3.0,6252.52,83.0,2021-05-19,No,5385.47,867.05,16.1,Within Expected Range,0.6201,Medium,0,No,1,"Established, Higher-Income Employees"
808,Engineering,QA Engineer,PhD,25,3.0,7305.81,84.0,2021-05-21,No,6378.86,926.95,14.5,Within Expected Range,0.3193,Low,0,No,1,"Established, Higher-Income Employees"
691,HR,HR Manager,Bachelor,41,0.0,3745.08,83.0,2024-10-24,Yes,3896.72,-151.64,-3.9,Within Expected Range,0.6225,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
641,Sales,Account Rep,Master,26,1.0,3185.05,68.0,2023-08-23,No,4904.64,-1719.59,-35.1,Below Expected,0.4663,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
995,Sales,Account Rep,Master,27,7.0,5386.22,100.0,2017-06-08,No,6403.66,-1017.44,-15.9,Within Expected Range,0.2381,Low,1,Yes,1,"Established, Higher-Income Employees"
922,Sales,Account Rep,High School,38,2.0,3241.64,73.0,2022-08-08,No,3443.93,-202.29,-5.9,Within Expected Range,0.3832,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
736,Engineering,QA Engineer,PhD,47,0.0,4224.55,82.0,2024-07-09,Yes,5649.06,-1424.51,-25.2,Within Expected Range,0.6734,High,0,No,0,"Short-Tenure, Lower-Income Employees"
826,Engineering,Senior Engineer,Master,21,2.0,5660.84,71.0,2022-05-06,No,5249.67,411.17,7.8,Within Expected Range,0.5427,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
491,Finance,Finance Manager,Master,28,5.0,5468.67,77.0,2019-02-11,No,5909.14,-440.47,-7.5,Within Expected Range,0.4055,Medium,0,No,1,"Established, Higher-Income Employees"
894,Engineering,QA Engineer,Bachelor,40,3.0,3814.46,76.0,2021-04-13,No,4670.38,-855.92,-18.3,Within Expected Range,0.4693,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
606,HR,Recruiter,Master,40,0.0,5730.28,63.0,2024-01-18,No,4855.32,874.96,18.0,Within Expected Range,0.5877,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
364,HR,HR Specialist,Master,44,1.0,5085.53,80.0,2023-09-13,No,5007.08,78.45,1.6,Within Expected Range,0.4526,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
70,Sales,Sales Executive,Master,24,0.0,6155.06,88.0,2024-08-09,No,4803.52,1351.54,28.1,Within Expected Range,0.5405,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
549,Sales,Account Rep,Bachelor,34,2.0,4618.75,73.0,2022-08-12,No,4300.78,317.97,7.4,Within Expected Range,0.3558,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
161,Sales,Account Rep,Bachelor,29,6.8,5581.42,71.0,2014-05-03,Yes,5493.15,88.27,1.6,Within Expected Range,0.2227,Low,0,Yes,1,"Established, Higher-Income Employees"
12,Sales,Sales Executive,Bachelor,23,1.0,3645.37,65.0,2023-08-09,Yes,4190.14,-544.77,-13.0,Within Expected Range,0.6093,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
145,Engineering,Software Engineer,Bachelor,51,2.0,3570.21,71.0,2022-05-20,No,4500.12,-929.91,-20.7,Within Expected Range,0.6137,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
518,Sales,Sales Manager,Bachelor,38,4.0,4896.99,70.0,2020-09-25,No,4800.68,96.31,2.0,Within Expected Range,0.4444,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
640,Sales,Account Rep,Bachelor,54,1.0,4532.11,76.0,2023-01-12,No,4068.3,463.81,11.4,Within Expected Range,0.5089,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
177,Engineering,QA Engineer,Bachelor,38,2.0,5109.06,61.0,2022-03-25,No,4418.31,690.75,15.6,Within Expected Range,0.4263,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
441,Marketing,Marketing Manager,Bachelor,26,10.0,5208.65,71.0,2014-05-26,No,6410.93,-1202.28,-18.8,Within Expected Range,0.3196,Low,0,Yes,1,"Established, Higher-Income Employees"
522,Sales,Account Rep,Bachelor,38,5.0,5061.5,60.0,2019-01-23,No,5051.06,10.44,0.2,Within Expected Range,0.3313,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
923,Engineering,QA Engineer,Bachelor,41,1.0,3469.73,60.0,2023-10-21,No,4171.42,-701.69,-16.8,Within Expected Range,0.5513,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
999,Sales,Sales Manager,Bachelor,37,0.0,3348.96,74.8,2024-10-17,No,3802.98,-454.02,-11.9,Within Expected Range,0.5787,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
689,Sales,Sales Executive,Bachelor,24,10.0,6353.62,81.0,2014-05-03,No,6435.9,-82.28,-1.3,Within Expected Range,0.31,Low,0,Yes,1,"Established, Higher-Income Employees"
232,Sales,Sales Manager,High School,25,2.0,2154.77,69.0,2022-06-20,No,3431.04,-1276.27,-37.2,Within Expected Range,0.4617,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
211,Engineering,Senior Engineer,Master,21,1.0,3924.15,57.0,2023-02-13,No,4999.33,-1075.18,-21.5,Within Expected Range,0.6651,High,0,No,0,"Short-Tenure, Lower-Income Employees"
144,HR,Recruiter,Master,40,2.0,4269.67,67.0,2022-09-21,No,5354.23,-1084.56,-20.3,Within Expected Range,0.6233,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
754,Engineering,Senior Engineer,Bachelor,37,4.0,5481.7,72.0,2020-06-21,No,4901.46,580.24,11.8,Within Expected Range,0.5578,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
520,Sales,Sales Executive,High School,37,9.0,5149.45,72.0,2015-08-18,No,5336.55,-187.1,-3.5,Within Expected Range,0.4143,Medium,0,Yes,1,"Established, Higher-Income Employees"
349,Sales,Account Rep,Bachelor,31,3.0,3303.77,53.0,2021-01-16,No,4546.13,-1242.36,-27.3,Within Expected Range,0.4128,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
767,Engineering,QA Engineer,High School,42,4.0,4054.76,55.0,2020-06-10,Yes,4059.63,-4.87,-0.1,Within Expected Range,0.414,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
429,Marketing,Marketing Manager,Master,28,0.0,4727.78,55.0,2024-12-02,No,4778.53,-50.75,-1.1,Within Expected Range,0.6121,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
613,Sales,Account Rep,Bachelor,23,13.0,7983.03,70.0,2011-10-16,No,7033.8,949.23,13.5,Within Expected Range,0.088,Low,0,Yes,1,"Established, Higher-Income Employees"
985,HR,Recruiter,High School,26,1.6,4072.56,60.0,2021-04-15,No,3522.03,550.53,15.6,Within Expected Range,0.4138,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
994,Sales,Account Rep,Bachelor,32,0.0,4175.42,74.0,2024-03-26,No,3800.59,374.83,9.9,Within Expected Range,0.3949,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
9,Marketing,Marketing Manager,Bachelor,30,0.0,3765.31,73.0,2024-04-05,No,3921.34,-156.03,-4.0,Within Expected Range,0.5807,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
157,Engineering,Software Engineer,High School,42,0.0,3258.92,72.0,2024-04-11,No,3133.94,124.98,4.0,Within Expected Range,0.5303,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
540,Sales,Account Rep,Bachelor,36,0.0,3386.84,70.0,2024-11-15,No,3803.61,-416.77,-11.0,Within Expected Range,0.4687,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
507,Marketing,Marketing Analyst,Bachelor,39,3.0,4159.14,63.0,2021-05-17,No,4676.05,-516.91,-11.1,Within Expected Range,0.5692,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
437,Engineering,Senior Engineer,High School,32,4.0,3726.75,59.0,2020-07-24,No,4036.18,-309.43,-7.7,Within Expected Range,0.5629,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
267,Sales,Sales Executive,PhD,32,3.0,4829.83,84.0,2021-01-13,No,6417.96,-1588.13,-24.7,Within Expected Range,0.6835,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
827,Sales,Sales Executive,Bachelor,32,3.0,5050.46,68.0,2021-04-13,No,4696.44,354.02,7.5,Within Expected Range,0.5617,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
462,Finance,Accountant,High School,31,7.0,4695.57,70.0,2017-05-18,No,4651.44,44.13,0.9,Within Expected Range,0.4298,Medium,0,No,1,"Established, Higher-Income Employees"
577,Marketing,Marketing Manager,Master,36,3.0,6567.5,84.0,2021-06-14,Yes,5535.22,1032.28,18.6,Within Expected Range,0.4803,Medium,0,Yes,1,"Established, Higher-Income Employees"
339,Marketing,Marketing Analyst,Bachelor,34,4.0,4557.81,63.0,2020-07-10,No,4921.21,-363.4,-7.4,Within Expected Range,0.4967,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
256,Marketing,Marketing Analyst,High School,32,7.0,4603.99,71.0,2017-09-13,Yes,4807.88,-203.89,-4.2,Within Expected Range,0.3514,Medium,0,No,1,"Established, Higher-Income Employees"
901,Marketing,Marketing Manager,Master,37,4.0,6927.74,73.0,2020-06-08,No,5784.55,1143.19,19.8,Within Expected Range,0.4674,Medium,0,Yes,1,"Established, Higher-Income Employees"
666,Engineering,Software Engineer,High School,35,3.0,4301.66,79.0,2021-06-04,No,3876.57,425.09,11.0,Within Expected Range,0.3686,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
561,Engineering,Senior Engineer,Bachelor,29,0.0,3360.22,59.0,2024-05-05,No,3896.64,-536.42,-13.8,Within Expected Range,0.6902,High,0,No,0,"Short-Tenure, Lower-Income Employees"
209,Engineering,Software Engineer,Bachelor,46,0.0,4960.34,58.0,2024-06-11,Yes,3996.4,963.94,24.1,Within Expected Range,0.5599,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
288,HR,HR Specialist,Bachelor,46,5.0,4443.26,90.0,2019-12-06,No,5146.53,-703.27,-13.7,Within Expected Range,0.3516,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
2,Marketing,Marketing Manager,Bachelor,30,1.0,2462.88,83.0,2023-11-10,Yes,4171.38,-1708.5,-41.0,Below Expected,0.6164,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
342,Engineering,QA Engineer,Bachelor,29,7.0,4974.43,84.0,2017-10-12,No,5659.06,-684.63,-12.1,Within Expected Range,0.2703,Low,0,No,1,"Established, Higher-Income Employees"
270,Engineering,Senior Engineer,Master,38,0.0,5058.61,78.0,2024-01-25,Yes,4765.68,292.93,6.1,Within Expected Range,0.7046,High,0,No,0,"Short-Tenure, Lower-Income Employees"
266,Marketing,Content Specialist,Master,33,3.0,4615.48,64.2,2021-04-01,No,5323.18,-707.7,-13.3,Within Expected Range,0.4522,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
864,Finance,Finance Manager,Master,27,2.0,3154.04,57.0,2022-02-19,No,5158.92,-2004.88,-38.9,Below Expected,0.5978,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
871,Engineering,Software Engineer,High School,47,0.0,3935.0,81.0,2024-04-14,No,3138.75,796.25,25.4,Within Expected Range,0.5167,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
96,Marketing,Marketing Manager,PhD,29,10.0,10311.14,65.0,2014-08-03,No,8133.32,2177.82,26.8,Above Expected,0.2418,Low,0,Yes,1,"Established, Higher-Income Employees"
727,HR,Recruiter,Bachelor,24,4.0,4566.08,85.0,2020-02-07,No,4980.71,-414.63,-8.3,Within Expected Range,0.37,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
43,Finance,Accountant,PhD,51,1.0,5492.22,70.0,2023-02-05,No,5752.71,-260.49,-4.5,Within Expected Range,0.7973,High,0,No,0,"Short-Tenure, Lower-Income Employees"
399,Engineering,Senior Engineer,High School,33,0.0,2941.44,58.0,2024-03-20,No,3039.72,-98.28,-3.2,Within Expected Range,0.6733,High,0,No,0,"Short-Tenure, Lower-Income Employees"
884,Marketing,Marketing Analyst,Master,22,4.6,7270.42,74.0,2012-11-13,No,5921.81,1348.61,22.8,Within Expected Range,0.3227,Low,0,No,1,"Established, Higher-Income Employees"
629,Engineering,Software Engineer,Bachelor,30,0.0,3915.3,57.0,2024-01-19,No,3983.05,-67.75,-1.7,Within Expected Range,0.5046,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
46,HR,HR Manager,Master,30,0.0,5046.57,94.0,2024-03-21,No,4748.57,298.0,6.3,Within Expected Range,0.5344,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
162,HR,Recruiter,Master,50,1.0,4861.62,91.0,2023-08-14,No,5114.98,-253.36,-5.0,Within Expected Range,0.6427,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
728,Finance,Finance Manager,Bachelor,35,0.0,3076.5,90.0,2024-08-23,No,3809.2,-732.7,-19.2,Within Expected Range,0.5735,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
630,Engineering,Senior Engineer,Master,33,1.0,6176.35,58.0,2023-02-03,Yes,5009.37,1166.98,23.3,Within Expected Range,0.6324,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
289,Marketing,Content Specialist,Bachelor,38,3.0,4831.35,68.0,2021-11-22,No,4467.44,363.91,8.1,Within Expected Range,0.4004,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
590,Finance,Accountant,High School,48,0.0,2850.44,84.0,2024-10-14,No,2921.43,-70.99,-2.4,Within Expected Range,0.7262,High,0,No,0,"Short-Tenure, Lower-Income Employees"
970,Finance,Financial Analyst,Master,35,0.0,4016.82,70.0,2024-01-02,No,4691.95,-675.13,-14.4,Within Expected Range,0.6198,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
576,Engineering,Software Engineer,Master,29,3.4,5866.52,69.0,2018-04-18,No,5690.92,175.6,3.1,Within Expected Range,0.3926,Medium,0,No,1,"Established, Higher-Income Employees"
851,Marketing,Marketing Analyst,Master,33,0.0,4640.93,81.0,2024-10-25,No,4784.65,-143.72,-3.0,Within Expected Range,0.5967,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
316,Engineering,Software Engineer,Master,41,7.0,5961.12,58.0,2017-04-15,No,6597.57,-636.45,-9.6,Within Expected Range,0.4257,Medium,0,No,1,"Established, Higher-Income Employees"
944,Engineering,QA Engineer,High School,27,4.0,5185.55,90.0,2020-04-25,No,4049.75,1135.79,28.0,Within Expected Range,0.2297,Low,1,No,0,"Short-Tenure, Lower-Income Employees"
231,HR,HR Manager,Bachelor,26,0.0,2994.85,72.0,2024-05-10,Yes,3883.46,-888.61,-22.9,Within Expected Range,0.5748,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
810,Sales,Sales Executive,Bachelor,42,2.0,4597.52,60.0,2022-10-07,No,4454.84,142.68,3.2,Within Expected Range,0.6766,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
699,Engineering,Senior Engineer,Bachelor,44,17.0,14739.25,65.0,2007-07-10,No,8147.73,6591.52,80.9,Above Expected,0.0862,Low,0,No,1,"Established, Higher-Income Employees"
877,Sales,Account Rep,Bachelor,38,5.0,4989.17,87.0,2019-04-23,No,5053.05,-63.88,-1.3,Within Expected Range,0.3007,Low,1,Yes,1,"Established, Higher-Income Employees"
712,Marketing,Content Specialist,High School,35,1.0,4006.23,82.0,2023-11-07,No,3107.2,899.03,28.9,Within Expected Range,0.3672,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
77,Sales,Sales Executive,Bachelor,41,3.0,4667.77,82.0,2021-08-14,No,4704.94,-37.17,-0.8,Within Expected Range,0.6224,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
634,Marketing,Marketing Analyst,Bachelor,23,2.0,5493.93,68.0,2022-05-14,No,4413.84,1080.09,24.5,Within Expected Range,0.3983,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
248,Marketing,Marketing Analyst,Bachelor,27,1.0,4523.41,68.0,2023-08-05,No,4167.85,355.56,8.5,Within Expected Range,0.493,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
820,HR,Recruiter,High School,30,0.0,3424.89,63.0,2024-12-05,Yes,3126.68,298.21,9.5,Within Expected Range,0.4977,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
825,Sales,Sales Executive,Master,34,6.0,7141.22,71.0,2018-02-04,No,6306.41,834.81,13.2,Within Expected Range,0.4819,Medium,0,Yes,1,"Established, Higher-Income Employees"
477,Sales,Sales Executive,High School,33,1.0,2857.58,58.0,2023-02-23,No,3337.75,-480.17,-14.4,Within Expected Range,0.6564,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
671,Marketing,Marketing Analyst,Bachelor,39,8.0,5905.44,72.0,2016-03-25,No,5923.24,-17.8,-0.3,Within Expected Range,0.3823,Medium,0,No,1,"Established, Higher-Income Employees"
86,HR,HR Specialist,High School,34,2.0,3170.84,93.0,2022-03-18,No,3528.7,-357.86,-10.1,Within Expected Range,0.3145,Low,1,Yes,0,"Short-Tenure, Lower-Income Employees"
470,Sales,Sales Executive,Bachelor,28,3.0,4289.13,63.0,2021-06-19,No,4692.75,-403.62,-8.6,Within Expected Range,0.5806,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
226,Sales,Sales Executive,Bachelor,34,0.0,3905.39,59.0,2024-04-04,No,3949.52,-44.13,-1.1,Within Expected Range,0.6901,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
775,HR,Recruiter,Bachelor,42,0.0,2651.51,81.0,2024-01-25,No,3998.13,-1346.62,-33.7,Within Expected Range,0.6615,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
332,Marketing,Content Specialist,High School,23,0.0,3826.5,54.0,2024-10-20,No,2845.87,980.63,34.5,Within Expected Range,0.3515,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
234,Marketing,Marketing Manager,Bachelor,34,1.0,4805.76,62.0,2023-09-12,No,4173.16,632.6,15.2,Within Expected Range,0.5536,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
589,Marketing,Marketing Manager,Master,25,1.0,4998.59,70.0,2023-11-10,No,5026.45,-27.86,-0.6,Within Expected Range,0.5399,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
476,Marketing,Marketing Manager,Bachelor,21,1.4,4187.15,71.0,2021-01-20,No,4262.75,-75.6,-1.8,Within Expected Range,0.4754,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
346,Marketing,Marketing Manager,Bachelor,36,0.0,3744.92,67.0,2024-11-22,No,3925.88,-180.96,-4.6,Within Expected Range,0.6302,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
983,Engineering,QA Engineer,Master,37,0.0,3987.38,74.0,2024-04-14,Yes,4780.0,-792.62,-16.6,Within Expected Range,0.5635,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
600,Finance,Accountant,Master,52,5.0,3673.12,56.0,2019-12-20,Yes,5889.57,-2216.45,-37.6,Below Expected,0.787,High,0,No,0,"Short-Tenure, Lower-Income Employees"
422,Engineering,Senior Engineer,Bachelor,32,9.0,6043.61,69.0,2015-09-04,No,6143.62,-100.01,-1.6,Within Expected Range,0.414,Medium,0,No,1,"Established, Higher-Income Employees"
688,Engineering,QA Engineer,Bachelor,28,8.0,5126.22,67.0,2016-12-05,No,5906.29,-780.07,-13.2,Within Expected Range,0.2646,Low,0,No,1,"Established, Higher-Income Employees"
183,Sales,Account Rep,Bachelor,41,3.0,4093.99,86.0,2021-08-18,No,4556.85,-462.86,-10.2,Within Expected Range,0.3941,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
618,Marketing,Content Specialist,Bachelor,38,1.0,5021.43,78.0,2023-12-23,No,3969.57,1051.86,26.5,Within Expected Range,0.4094,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
333,Sales,Sales Manager,PhD,31,2.0,6666.2,75.0,2022-12-03,No,6016.97,649.23,10.8,Within Expected Range,0.4707,Medium,0,No,1,"Established, Higher-Income Employees"
439,Engineering,Software Engineer,High School,43,1.0,3146.37,65.0,2023-02-22,No,3383.56,-237.19,-7.0,Within Expected Range,0.5365,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
931,Sales,Sales Manager,High School,45,0.0,2767.45,87.0,2024-05-22,No,2950.35,-182.9,-6.2,Within Expected Range,0.5766,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
6,Finance,Financial Analyst,Bachelor,35,1.0,4258.75,50.0,2023-01-25,Yes,4079.61,179.14,4.4,Within Expected Range,0.5503,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
530,Sales,Account Rep,Bachelor,27,2.2,3863.46,86.0,2024-02-27,No,4345.79,-482.33,-11.1,Within Expected Range,0.3274,Low,1,Yes,0,"Short-Tenure, Lower-Income Employees"
235,Sales,Sales Executive,PhD,39,2.0,7160.04,52.0,2022-09-02,Yes,6172.11,987.93,16.0,Within Expected Range,0.6747,High,0,Yes,1,"Established, Higher-Income Employees"
487,HR,HR Manager,High School,29,1.0,3734.05,53.0,2023-03-17,Yes,3273.69,460.36,14.1,Within Expected Range,0.4971,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
960,Engineering,Senior Engineer,Bachelor,48,15.0,7246.07,72.0,2009-09-04,No,7652.95,-406.88,-5.3,Within Expected Range,0.3599,Medium,0,No,1,"Established, Higher-Income Employees"
498,Finance,Financial Analyst,PhD,21,3.0,7825.61,71.0,2021-02-14,No,6288.49,1537.12,24.4,Within Expected Range,0.3473,Low,0,No,1,"Established, Higher-Income Employees"
885,Engineering,Software Engineer,PhD,30,7.0,7596.83,82.0,2017-12-13,No,7450.37,146.46,2.0,Within Expected Range,0.3084,Low,0,No,1,"Established, Higher-Income Employees"
954,Sales,Account Rep,Bachelor,38,0.0,3893.1,89.0,2024-01-16,No,3806.67,86.43,2.3,Within Expected Range,0.4289,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
107,Marketing,Content Specialist,Bachelor,28,0.0,3418.6,56.0,2024-11-08,No,3710.34,-291.74,-7.9,Within Expected Range,0.4716,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
444,Finance,Financial Analyst,Bachelor,45,2.0,3677.34,92.0,2022-04-21,No,4340.3,-662.96,-15.3,Within Expected Range,0.5727,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
489,HR,HR Manager,Bachelor,36,3.0,5426.21,80.0,2021-12-22,No,4640.26,785.95,16.9,Within Expected Range,0.4551,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
647,Engineering,QA Engineer,Master,37,0.0,5373.15,61.0,2024-01-05,No,4779.04,594.11,12.4,Within Expected Range,0.5098,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
13,Engineering,Senior Engineer,PhD,21,1.0,6225.14,73.0,2023-06-23,No,5860.68,364.46,6.2,Within Expected Range,0.597,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
739,Marketing,Content Specialist,Bachelor,36,2.0,4617.35,82.0,2022-04-24,Yes,4217.51,399.84,9.5,Within Expected Range,0.3945,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
191,Marketing,Marketing Manager,Master,36,8.0,7561.49,53.0,2016-05-08,No,6779.47,782.02,11.5,Within Expected Range,0.3902,Medium,0,Yes,1,"Established, Higher-Income Employees"
833,Finance,Accountant,Bachelor,29,4.0,4568.69,85.0,2020-03-08,No,4763.13,-194.44,-4.1,Within Expected Range,0.5221,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
